,train_p_ranges,train_o_ranges,train_public_cards,train_relative_pot,target_value_vector_p,target_value_vector_o
0,"[3.27183530e-03 6.19704472e-04 7.25403790e-03 5.96003538e-03
 5.37448107e-03 3.30921195e-03 2.67809869e-03 9.09488871e-03
 6.26889994e-03 1.84476009e-03 5.95845911e-03 7.98740468e-03
 1.26356171e-03 0.00000000e+00 9.19435261e-03 0.00000000e+00
 4.70883328e-03 7.65224106e-03 8.85134910e-04 1.46088486e-03
 0.00000000e+00 3.94772817e-03 5.62887814e-03 6.70815072e-03
 6.38499253e-03 6.50899317e-04 2.47854473e-03 4.01727961e-04
 3.84196987e-03 6.77200842e-03 2.44642468e-03 8.69592322e-03
 2.56424026e-03 3.99654036e-03 8.56254199e-03 0.00000000e+00
 4.06920951e-03 0.00000000e+00 7.31131509e-03 1.69147181e-03
 2.71326683e-03 8.46093441e-03 0.00000000e+00 5.30292342e-04
 1.53355706e-03 3.31694331e-04 8.64126158e-03 6.10075988e-03
 7.69374421e-03 7.95066035e-03 1.50817448e-03 9.84480157e-04
 9.19636436e-04 8.38386392e-03 2.04435829e-03 3.10775332e-03
 0.00000000e+00 6.62341249e-03 0.00000000e+00 2.28865212e-03
 4.98224009e-03 3.29782900e-03 8.42863563e-03 0.00000000e+00
 1.62002438e-03 5.60039632e-04 5.52762208e-04 2.68432743e-03
 2.31757351e-03 1.94158356e-03 8.99742716e-04 6.68882396e-03
 1.46045670e-03 2.96232139e-03 1.76772457e-05 5.68250492e-03
 0.00000000e+00 9.37103037e-03 0.00000000e+00 4.18452766e-03
 2.24624350e-03 4.57522757e-03 5.60588071e-03 0.00000000e+00
 8.42783891e-03 4.82052476e-03 6.00739945e-03 1.33174067e-03
 9.43615495e-04 9.23449721e-03 9.69148382e-03 9.19020499e-03
 1.40791908e-03 2.03043540e-03 7.33791272e-03 0.00000000e+00
 6.50129792e-03 0.00000000e+00 4.53446030e-03 5.76790177e-03
 2.75605912e-03 6.44713265e-03 0.00000000e+00 2.91139884e-03
 6.40401350e-03 7.95661621e-04 5.76267053e-03 8.22128707e-03
 4.87280497e-03 8.89169579e-03 3.28652838e-04 7.24390521e-03
 7.10867475e-03 0.00000000e+00 6.64953531e-03 0.00000000e+00
 8.26983319e-03 8.25842198e-03 5.35162351e-03 1.64721669e-03
 0.00000000e+00 5.17726312e-04 1.73092758e-04 4.22989491e-03
 4.59626828e-04 3.59027555e-03 3.55387024e-03 4.35057683e-03
 3.16650262e-03 9.12156668e-03 0.00000000e+00 2.00536106e-03
 0.00000000e+00 6.15393965e-04 7.02687099e-03 2.41036137e-03
 5.83604763e-03 0.00000000e+00 4.04557434e-04 7.77174765e-03
 4.60110358e-03 8.03318231e-03 3.99343282e-03 4.23980818e-04
 8.79558656e-03 9.04930936e-03 0.00000000e+00 9.46204951e-03
 0.00000000e+00 3.90272315e-03 5.48695271e-03 9.26102979e-03
 8.02536530e-03 0.00000000e+00 2.30248998e-03 7.99253659e-03
 9.40747466e-03 5.40283949e-03 4.00032129e-04 7.75920716e-03
 1.97236671e-03 0.00000000e+00 6.96846742e-03 0.00000000e+00
 5.09083129e-03 7.49722719e-03 4.12137230e-03 8.30242627e-03
 0.00000000e+00 3.23886791e-03 2.53348519e-04 8.73441455e-03
 4.63983322e-03 2.62354007e-03 2.86989426e-03 0.00000000e+00
 4.20574356e-04 0.00000000e+00 3.09734250e-03 4.75829461e-03
 5.14690656e-03 3.80034997e-03 0.00000000e+00 4.03333502e-03
 8.01104827e-03 8.44590833e-03 4.16778383e-03 3.94649949e-03
 0.00000000e+00 1.80948854e-03 0.00000000e+00 8.88946886e-03
 8.75013629e-03 1.87762615e-03 9.95831772e-03 0.00000000e+00
 5.38944580e-03 2.18774290e-03 8.55983151e-03 5.37641993e-03
 0.00000000e+00 2.20417212e-03 0.00000000e+00 4.82267512e-04
 7.97723557e-04 1.73626764e-03 6.98856924e-03 0.00000000e+00
 9.28160104e-03 1.94836277e-03 2.38675591e-03 0.00000000e+00
 2.99558468e-03 0.00000000e+00 5.52255861e-03 1.65981792e-04
 5.22925378e-03 2.87527395e-05 0.00000000e+00 2.74809900e-03
 6.33082105e-03 0.00000000e+00 4.83860955e-03 0.00000000e+00
 3.45579373e-03 7.50201186e-03 3.18131258e-03 6.79614302e-03
 0.00000000e+00 5.93954139e-03 9.34395600e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 7.20372157e-03 7.81520096e-03 7.22523531e-03
 8.21638104e-03 0.00000000e+00 7.62859754e-03 4.08013143e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 8.21187709e-03
 1.33311465e-03 4.23412035e-03 0.00000000e+00 4.75547880e-03
 5.07562126e-03 2.83264221e-03 3.21091549e-03 0.00000000e+00
 7.12357664e-03 6.96547068e-03 3.76648868e-03 0.00000000e+00
 6.60272117e-03 4.17629462e-03 0.00000000e+00 7.44057367e-03
 8.32672524e-03 0.00000000e+00 0.00000000e+00 9.41592598e-03]","[6.69618742e-03 7.60408168e-03 4.84114663e-03 6.33312506e-04
 4.24246102e-03 5.72670960e-03 7.06496951e-03 5.41206357e-03
 1.80099104e-03 9.22463174e-03 2.37722344e-04 4.45852662e-04
 8.44378011e-03 0.00000000e+00 7.40792731e-03 0.00000000e+00
 7.99425743e-03 5.87462688e-03 1.27935732e-03 5.92135578e-03
 0.00000000e+00 2.68943293e-03 1.50752014e-03 6.87689905e-03
 8.73813603e-04 3.22631766e-03 7.49136492e-03 5.40745143e-03
 5.96402370e-03 7.41372995e-03 4.02006050e-03 5.96680926e-03
 7.33989826e-03 4.62973103e-03 6.32364128e-03 0.00000000e+00
 2.01271776e-03 0.00000000e+00 1.26278274e-03 3.46022307e-05
 8.39296415e-03 3.57680097e-03 0.00000000e+00 6.48173078e-03
 1.20722873e-03 3.03160735e-04 8.21434796e-03 7.49327571e-03
 2.05814068e-03 4.45157081e-03 3.32450718e-03 5.00757293e-04
 4.11836547e-03 3.85210197e-03 2.52288755e-03 9.18104420e-03
 0.00000000e+00 9.08585904e-03 0.00000000e+00 2.05607741e-03
 4.41287020e-03 8.93825598e-03 8.75467815e-03 0.00000000e+00
 6.09006244e-03 4.65985518e-03 3.47182659e-03 5.57783416e-03
 3.53655524e-03 7.69733072e-03 7.14411862e-03 5.26278442e-03
 7.27692388e-03 2.93264139e-03 1.60157984e-03 3.34251824e-04
 0.00000000e+00 3.36990653e-03 0.00000000e+00 4.08170810e-04
 2.73966479e-03 6.95052673e-03 9.06406789e-03 0.00000000e+00
 3.25780554e-04 8.58820402e-03 5.91502689e-03 3.58298242e-03
 8.46956627e-03 2.32422122e-04 2.71434652e-04 8.91369589e-03
 5.17637911e-03 8.97034877e-03 6.77513257e-03 0.00000000e+00
 7.84309860e-03 0.00000000e+00 7.30412554e-03 5.94751240e-04
 1.06040004e-03 7.26523831e-03 0.00000000e+00 7.69874660e-03
 1.32788121e-03 5.42431781e-03 1.94244766e-03 7.93323754e-03
 8.77034071e-03 2.81074997e-03 7.72453231e-03 1.51299468e-03
 8.83977295e-03 0.00000000e+00 4.65781954e-03 0.00000000e+00
 8.87994439e-03 3.77505204e-03 4.96581394e-03 5.76557145e-03
 0.00000000e+00 6.87853173e-03 8.66062681e-03 3.82439796e-03
 5.73851398e-03 2.01202188e-03 1.40190729e-03 6.28990017e-03
 9.22612587e-03 3.57386624e-03 0.00000000e+00 5.77115026e-03
 0.00000000e+00 3.61357501e-03 7.04046585e-03 4.42504389e-03
 7.88409970e-03 0.00000000e+00 2.60037396e-03 9.15960840e-03
 4.83275572e-03 1.78512134e-03 4.46695641e-03 1.18588805e-03
 8.25772521e-03 3.39917573e-03 0.00000000e+00 1.42886941e-03
 0.00000000e+00 2.40011470e-03 4.67952796e-03 2.28925520e-03
 6.82234669e-03 0.00000000e+00 6.25469261e-03 7.73026743e-03
 5.60607282e-03 8.16817657e-04 8.02717729e-03 8.55374461e-03
 3.63437177e-03 0.00000000e+00 6.61001455e-03 0.00000000e+00
 4.80192306e-03 7.55627934e-03 8.11626375e-03 1.64803140e-03
 0.00000000e+00 7.28223062e-04 9.41870585e-04 8.23357550e-03
 5.34257528e-03 3.64945246e-03 1.96247352e-03 0.00000000e+00
 5.66335757e-03 0.00000000e+00 4.34048109e-03 1.08737988e-03
 1.24944064e-03 8.69010556e-03 0.00000000e+00 5.12782981e-04
 6.29764867e-03 7.90756436e-03 1.40688218e-03 6.41595959e-03
 0.00000000e+00 5.95966297e-03 0.00000000e+00 1.16347341e-04
 4.35377181e-03 1.70769999e-03 3.69217675e-04 0.00000000e+00
 5.27160728e-03 8.23584559e-03 6.20195307e-03 1.66659973e-03
 0.00000000e+00 7.36704759e-03 0.00000000e+00 2.75149101e-03
 7.56005110e-04 3.30646380e-03 8.39662947e-03 0.00000000e+00
 1.57037522e-03 5.37258900e-04 2.96211161e-04 0.00000000e+00
 7.17563990e-03 0.00000000e+00 4.71196332e-03 4.82070244e-03
 3.18727938e-03 3.94055228e-03 0.00000000e+00 2.21863147e-03
 6.93118831e-03 0.00000000e+00 2.46668887e-03 0.00000000e+00
 6.52058458e-03 8.82426678e-03 7.43298927e-03 6.25201125e-04
 0.00000000e+00 7.86736038e-03 8.30944679e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.20244888e-03 6.54075836e-03 1.54517951e-03
 4.55206921e-03 0.00000000e+00 3.71657833e-03 4.05714337e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.09156523e-03
 8.77672131e-03 4.45178576e-03 0.00000000e+00 2.13071533e-03
 1.27072825e-04 8.41734477e-03 3.18539440e-03 0.00000000e+00
 2.04911016e-03 2.57786084e-03 1.67460996e-03 0.00000000e+00
 5.69450906e-03 5.36191757e-03 0.00000000e+00 2.12727836e-03
 8.60596860e-03 0.00000000e+00 0.00000000e+00 8.52914405e-03]","[<src.poker_oracle.deck.Card object at 0x7f16b777be90>, <src.poker_oracle.deck.Card object at 0x7f16b777bf10>, <src.poker_oracle.deck.Card object at 0x7f16b777c090>]",0.8333333333333334,"[2.75497147e-03 9.88333461e-05 1.35423452e-02 9.14180418e-03
 7.43373910e-03 1.17685055e-29 1.84581170e-03 2.12877135e-02
 1.01138595e-02 3.15050225e-04 9.71840094e-29 4.07342280e-28
 4.10891499e-04 0.00000000e+00 3.05451019e-29 0.00000000e+00
 2.87553800e-03 1.50699400e-02 9.79585512e-31 1.27929829e-30
 0.00000000e+00 4.01077890e-03 8.15413567e-03 1.15808347e-02
 1.04919213e-02 3.92429143e-05 1.01495751e-03 5.43138006e-32
 3.79876256e-03 1.18023698e-02 1.54027383e-03 4.22662721e-29
 2.95150917e-30 3.74253294e-29 8.99521662e-29 0.00000000e+00
 4.26142001e-03 0.00000000e+00 1.37570476e-02 7.36315201e-04
 7.81171341e-04 3.88465714e-29 0.00000000e+00 7.23710628e-05
 6.05249051e-04 1.52889399e-05 1.92171306e-02 9.57860144e-03
 1.52338518e-02 4.26673581e-03 1.52912027e-30 2.49429705e-04
 2.17653963e-04 3.29892269e-29 2.66382017e-30 1.32825504e-03
 0.00000000e+00 3.00547922e-29 0.00000000e+00 1.34801215e-03
 6.38827411e-03 2.79892012e-03 9.40424948e-29 0.00000000e+00
 6.75425323e-04 1.74301878e-31 5.96095466e-05 1.85440768e-03
 1.38229671e-03 2.47213926e-30 3.42997698e-31 3.28486829e-29
 1.17276899e-30 2.25838816e-03 1.47746719e-34 8.31024600e-03
 0.00000000e+00 2.26000255e-02 0.00000000e+00 4.50637288e-03
 1.29851779e-03 1.31536349e-29 8.08764246e-03 0.00000000e+00
 4.75312859e-29 1.15103006e-29 2.51910567e-29 4.56429354e-04
 2.29152377e-04 1.47621500e-02 2.41721226e-02 2.03479187e-03
 5.10140296e-04 1.06099318e-03 3.28005127e-29 0.00000000e+00
 3.84920043e-29 0.00000000e+00 1.09304470e-03 8.56189605e-03
 9.51287362e-04 1.33812095e-29 0.00000000e+00 2.18141175e-03
 1.70144957e-29 1.62926249e-04 8.54637252e-03 6.49512105e-29
 2.82828545e-03 2.03471427e-02 2.77977096e-05 1.35045388e-02
 2.73353521e-03 0.00000000e+00 1.13793337e-02 0.00000000e+00
 1.76006108e-02 1.75520715e-02 7.37064246e-03 6.98289814e-04
 0.00000000e+00 6.89818303e-05 1.73380956e-32 1.01790498e-03
 5.43682032e-05 8.21367054e-30 5.73949949e-30 4.87110986e-03
 1.43097877e-29 2.14127829e-02 0.00000000e+00 1.53602075e-30
 0.00000000e+00 9.74632088e-05 1.27074439e-02 1.49519747e-03
 1.09656617e-29 0.00000000e+00 4.21206059e-05 1.55443161e-02
 5.44826547e-03 1.66076998e-02 4.10418572e-03 4.62622398e-05
 7.44104446e-29 7.06916664e-03 0.00000000e+00 2.30411776e-02
 0.00000000e+00 3.91985253e-03 1.01682021e-29 2.20725648e-02
 2.99633839e-29 0.00000000e+00 1.36436239e-03 8.51654004e-28
 3.67547337e-29 1.24528107e-29 4.11835696e-05 2.98732408e-29
 1.00117401e-03 0.00000000e+00 7.63658716e-03 0.00000000e+00
 6.66978214e-03 5.66060527e-04 3.33627554e-04 1.77396193e-02
 0.00000000e+00 2.69973236e-03 4.90771468e-32 1.96336860e-02
 2.84557281e-29 1.77137145e-03 2.11965915e-03 0.00000000e+00
 7.78398579e-08 0.00000000e+00 2.46895232e-03 1.24899353e-29
 1.17218270e-29 3.71690468e-03 0.00000000e+00 1.00359472e-03
 1.65163066e-02 1.83580676e-02 1.51929372e-03 2.05120947e-03
 0.00000000e+00 8.42647452e-04 0.00000000e+00 1.95773047e-29
 8.43822797e-03 5.04775346e-04 2.55215000e-02 0.00000000e+00
 7.47519380e-03 6.15581318e-04 8.25318843e-03 7.43910356e-03
 0.00000000e+00 2.85217894e-30 0.00000000e+00 5.98563532e-05
 1.40798566e-30 2.91757955e-30 1.30462102e-03 0.00000000e+00
 2.21707320e-02 1.29366968e-30 1.46605496e-03 0.00000000e+00
 2.30939084e-03 0.00000000e+00 6.08841616e-03 7.09014537e-06
 7.03742334e-03 4.38055091e-34 0.00000000e+00 1.94356463e-03
 2.02414597e-29 0.00000000e+00 1.17121615e-29 0.00000000e+00
 3.07347627e-03 1.44840405e-02 2.60463531e-03 1.93739539e-29
 0.00000000e+00 9.07904283e-03 2.24696242e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.33551287e-02 3.91472292e-03 1.34350173e-02
 8.61508308e-04 0.00000000e+00 1.49769592e-02 1.29006393e-29
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.73547803e-02
 4.57371650e-04 7.38944511e-30 0.00000000e+00 5.81999670e-03
 1.14381308e-03 2.06498872e-03 1.54314366e-03 0.00000000e+00
 1.30596170e-02 1.24863406e-02 3.65096419e-03 0.00000000e+00
 1.12196718e-02 4.48865779e-03 0.00000000e+00 1.15089114e-02
 1.78436094e-02 0.00000000e+00 0.00000000e+00 2.28170929e-02]","[6.69618742e-03 7.60408168e-03 4.84114663e-03 6.33312506e-04
 4.24246102e-03 5.72670960e-03 7.06496951e-03 5.41206357e-03
 1.80099104e-03 9.22463174e-03 2.37722344e-04 4.45852662e-04
 8.44378011e-03 0.00000000e+00 7.40792731e-03 0.00000000e+00
 7.99425743e-03 5.87462688e-03 1.27935732e-03 5.92135578e-03
 0.00000000e+00 2.68943293e-03 1.50752014e-03 6.87689905e-03
 8.73813603e-04 3.22631766e-03 7.49136492e-03 5.40745143e-03
 5.96402370e-03 7.41372995e-03 4.02006050e-03 5.96680926e-03
 7.33989826e-03 4.62973103e-03 6.32364128e-03 0.00000000e+00
 2.01271776e-03 0.00000000e+00 1.26278274e-03 3.46022307e-05
 8.39296415e-03 3.57680097e-03 0.00000000e+00 6.48173078e-03
 1.20722873e-03 3.03160735e-04 8.21434796e-03 7.49327571e-03
 2.05814068e-03 4.45157081e-03 3.32450718e-03 5.00757293e-04
 4.11836547e-03 3.85210197e-03 2.52288755e-03 9.18104420e-03
 0.00000000e+00 9.08585904e-03 0.00000000e+00 2.05607741e-03
 4.41287020e-03 8.93825598e-03 8.75467815e-03 0.00000000e+00
 6.09006244e-03 4.65985518e-03 3.47182659e-03 5.57783416e-03
 3.53655524e-03 7.69733072e-03 7.14411862e-03 5.26278442e-03
 7.27692388e-03 2.93264139e-03 1.60157984e-03 3.34251824e-04
 0.00000000e+00 3.36990653e-03 0.00000000e+00 4.08170810e-04
 2.73966479e-03 6.95052673e-03 9.06406789e-03 0.00000000e+00
 3.25780554e-04 8.58820402e-03 5.91502689e-03 3.58298242e-03
 8.46956627e-03 2.32422122e-04 2.71434652e-04 8.91369589e-03
 5.17637911e-03 8.97034877e-03 6.77513257e-03 0.00000000e+00
 7.84309860e-03 0.00000000e+00 7.30412554e-03 5.94751240e-04
 1.06040004e-03 7.26523831e-03 0.00000000e+00 7.69874660e-03
 1.32788121e-03 5.42431781e-03 1.94244766e-03 7.93323754e-03
 8.77034071e-03 2.81074997e-03 7.72453231e-03 1.51299468e-03
 8.83977295e-03 0.00000000e+00 4.65781954e-03 0.00000000e+00
 8.87994439e-03 3.77505204e-03 4.96581394e-03 5.76557145e-03
 0.00000000e+00 6.87853173e-03 8.66062681e-03 3.82439796e-03
 5.73851398e-03 2.01202188e-03 1.40190729e-03 6.28990017e-03
 9.22612587e-03 3.57386624e-03 0.00000000e+00 5.77115026e-03
 0.00000000e+00 3.61357501e-03 7.04046585e-03 4.42504389e-03
 7.88409970e-03 0.00000000e+00 2.60037396e-03 9.15960840e-03
 4.83275572e-03 1.78512134e-03 4.46695641e-03 1.18588805e-03
 8.25772521e-03 3.39917573e-03 0.00000000e+00 1.42886941e-03
 0.00000000e+00 2.40011470e-03 4.67952796e-03 2.28925520e-03
 6.82234669e-03 0.00000000e+00 6.25469261e-03 7.73026743e-03
 5.60607282e-03 8.16817657e-04 8.02717729e-03 8.55374461e-03
 3.63437177e-03 0.00000000e+00 6.61001455e-03 0.00000000e+00
 4.80192306e-03 7.55627934e-03 8.11626375e-03 1.64803140e-03
 0.00000000e+00 7.28223062e-04 9.41870585e-04 8.23357550e-03
 5.34257528e-03 3.64945246e-03 1.96247352e-03 0.00000000e+00
 5.66335757e-03 0.00000000e+00 4.34048109e-03 1.08737988e-03
 1.24944064e-03 8.69010556e-03 0.00000000e+00 5.12782981e-04
 6.29764867e-03 7.90756436e-03 1.40688218e-03 6.41595959e-03
 0.00000000e+00 5.95966297e-03 0.00000000e+00 1.16347341e-04
 4.35377181e-03 1.70769999e-03 3.69217675e-04 0.00000000e+00
 5.27160728e-03 8.23584559e-03 6.20195307e-03 1.66659973e-03
 0.00000000e+00 7.36704759e-03 0.00000000e+00 2.75149101e-03
 7.56005110e-04 3.30646380e-03 8.39662947e-03 0.00000000e+00
 1.57037522e-03 5.37258900e-04 2.96211161e-04 0.00000000e+00
 7.17563990e-03 0.00000000e+00 4.71196332e-03 4.82070244e-03
 3.18727938e-03 3.94055228e-03 0.00000000e+00 2.21863147e-03
 6.93118831e-03 0.00000000e+00 2.46668887e-03 0.00000000e+00
 6.52058458e-03 8.82426678e-03 7.43298927e-03 6.25201125e-04
 0.00000000e+00 7.86736038e-03 8.30944679e-03 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 8.20244888e-03 6.54075836e-03 1.54517951e-03
 4.55206921e-03 0.00000000e+00 3.71657833e-03 4.05714337e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 6.09156523e-03
 8.77672131e-03 4.45178576e-03 0.00000000e+00 2.13071533e-03
 1.27072825e-04 8.41734477e-03 3.18539440e-03 0.00000000e+00
 2.04911016e-03 2.57786084e-03 1.67460996e-03 0.00000000e+00
 5.69450906e-03 5.36191757e-03 0.00000000e+00 2.12727836e-03
 8.60596860e-03 0.00000000e+00 0.00000000e+00 8.52914405e-03]"
